TimeStamp,HeadRotX,HeadRotY,HeadRotZ,GazeDirX,GazeDirY,GazeDirZ,Hit1_X,Hit1_Y,Hit1_Z,Hit1_Name,Hit2_X,Hit2_Y,Hit2_Z,Hit2_Name,Hit3_X,Hit3_Y,Hit3_Z,Hit3_Name
2025:06:09:40:08:120,10.020,204.322,356.307,-0.403,-0.131,-0.906,-43.563,-0.246,-1.385,车中车厢内部窗户皮,-44.525,-0.557,-3.545,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:143,10.297,205.223,356.378,-0.444,-0.127,-0.887,-43.690,-0.243,-1.385,车中车厢内部窗户皮,-44.772,-0.552,-3.546,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:166,10.549,206.114,356.466,-0.501,-0.126,-0.856,-43.882,-0.253,-1.385,车中车厢内部窗户皮,-45.144,-0.571,-3.544,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:196,10.804,207.560,356.525,-0.544,-0.126,-0.830,-45.460,-0.593,-3.542,隧道,-45.144,-0.571,-3.544,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:219,10.870,208.783,356.442,-0.570,-0.124,-0.812,-45.669,-0.593,-3.542,隧道,-45.144,-0.571,-3.544,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:242,10.809,209.798,356.364,-0.592,-0.113,-0.798,-45.851,-0.549,-3.546,隧道,-45.144,-0.571,-3.544,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:264,10.799,211.023,356.288,-0.610,-0.111,-0.785,-46.010,-0.547,-3.546,隧道,-45.144,-0.571,-3.544,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:289,10.751,212.308,356.110,-0.629,-0.108,-0.770,-46.193,-0.539,-3.547,隧道,-45.144,-0.571,-3.544,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:322,10.713,213.170,355.925,-0.640,-0.105,-0.761,-46.299,-0.530,-3.548,隧道,-45.144,-0.571,-3.544,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:346,10.807,216.733,355.390,-0.685,-0.105,-0.721,-46.796,-0.569,-3.544,隧道,-45.144,-0.571,-3.544,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:369,10.920,218.378,355.601,-0.703,-0.109,-0.703,-47.016,-0.607,-3.540,隧道,-45.144,-0.571,-3.544,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:391,11.056,220.918,356.038,-0.732,-0.109,-0.672,-45.077,-0.291,-1.388,车中车厢内部窗户皮,-47.419,-0.640,-3.537,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:416,10.836,222.993,356.874,-0.839,-0.032,-0.543,-46.225,-0.058,-1.455,GameObject,-49.511,-0.183,-3.582,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:446,9.680,226.080,358.612,-0.923,0.034,-0.383,-47.983,0.275,-1.337,车中车厢内部上部条纹,-53.319,0.470,-3.554,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:468,8.348,227.955,359.804,-0.969,0.108,-0.224,-59.552,1.960,-3.015,隧道,-59.950,2.005,-3.107,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:490,7.047,229.285,0.542,-0.975,0.138,-0.172,-61.111,2.697,-2.362,隧道,-59.950,2.005,-3.107,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:514,5.934,230.705,1.507,-0.978,0.170,-0.119,-61.292,3.331,-1.361,隧道,-59.950,2.005,-3.107,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:537,5.210,232.086,2.634,-0.979,0.166,-0.115,-61.839,3.337,-1.341,隧道,-59.950,2.005,-3.107,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:560,5.399,232.990,3.323,-0.982,0.141,-0.127,-63.597,3.095,-1.809,隧道,-59.950,2.005,-3.107,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:583,5.456,234.204,3.703,-0.984,0.107,-0.140,-66.234,2.635,-2.436,隧道,-59.950,2.005,-3.107,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:606,5.658,235.451,3.613,-0.987,0.086,-0.136,-68.792,2.358,-2.699,隧道,-59.950,2.005,-3.107,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:629,5.652,236.255,3.463,-0.987,0.068,-0.147,-69.278,1.907,-3.043,隧道,-59.950,2.005,-3.107,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:653,5.599,237.163,3.444,-0.988,0.059,-0.145,-70.225,1.720,-3.143,隧道,-59.950,2.005,-3.107,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:675,5.560,237.833,3.288,-0.987,0.047,-0.154,-69.751,1.383,-3.323,隧道,-59.950,2.005,-3.107,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:699,5.379,238.481,3.028,-0.987,0.045,-0.153,-70.096,1.321,-3.343,隧道,-59.950,2.005,-3.107,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:720,5.080,239.187,2.703,-0.986,0.040,-0.159,-69.451,1.175,-3.403,隧道,-59.950,2.005,-3.107,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:745,4.909,239.837,2.416,-0.988,0.039,-0.152,-70.640,1.195,-3.381,隧道,-59.950,2.005,-3.107,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:767,4.858,240.706,2.050,-0.988,0.033,-0.149,-71.555,1.036,-3.430,隧道,-59.950,2.005,-3.107,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:791,4.898,241.902,1.727,-0.990,0.025,-0.141,-73.636,0.865,-3.482,隧道,-59.950,2.005,-3.107,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:815,4.989,243.056,1.566,-0.990,0.017,-0.139,-58.674,0.346,-1.324,车中车厢内部上部条纹,-74.459,0.609,-3.540,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:839,5.254,245.787,1.419,-0.994,0.003,-0.107,-84.801,0.189,-3.581,隧道,-64.133,0.135,-1.357,车中车厢内部窗户皮,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:863,5.606,248.725,1.235,-0.998,0.017,0.059,-85.268,0.825,3.494,隧道,-46.511,0.146,1.189,underground-connection (2),-49.044,0.190,1.340,车中车厢左车门1-1,
2025:06:09:40:08:887,5.684,250.729,1.200,-0.995,0.024,0.093,-46.502,0.171,1.312,underground-connection (2),-46.871,0.180,1.346,车中车厢内部窗户皮,-70.050,0.741,3.519,隧道,
2025:06:09:40:08:910,5.634,252.146,1.345,-0.993,0.038,0.107,-46.485,0.225,1.367,车中部车厢窗户外皮,-65.760,0.966,3.451,隧道,-70.050,0.741,3.519,隧道,
2025:06:09:40:08:934,5.568,254.482,1.521,-0.989,0.043,0.142,-45.143,0.186,1.346,车中车厢内部窗户皮,-46.069,0.226,1.479,GameObject (1),-60.054,0.835,3.491,隧道,
2025:06:09:40:08:958,5.401,256.881,1.597,-0.981,0.052,0.186,-44.584,0.180,1.346,车中车厢内部窗户皮,-55.985,0.788,3.505,隧道,-60.054,0.835,3.491,隧道,
2025:06:09:40:08:981,5.172,259.324,1.693,-0.978,0.050,0.203,-44.399,0.167,1.348,车中车厢内部窗户皮,-54.924,0.708,3.529,隧道,-60.054,0.835,3.491,隧道,
2025:06:09:40:09:005,4.987,260.684,1.868,-0.975,0.057,0.214,-44.335,0.176,1.347,车中车厢内部窗户皮,-54.208,0.757,3.514,隧道,-60.054,0.835,3.491,隧道,
2025:06:09:40:09:029,4.782,261.601,2.119,-0.974,0.062,0.219,-44.251,0.179,1.346,车中车厢内部窗户皮,-53.850,0.788,3.505,隧道,-60.054,0.835,3.491,隧道,
2025:06:09:40:09:053,4.473,263.855,2.014,-0.966,0.065,0.251,-43.859,0.159,1.349,车中车厢内部窗户皮,-52.239,0.727,3.523,隧道,-60.054,0.835,3.491,隧道,
2025:06:09:40:09:075,4.050,265.335,1.873,-0.963,0.067,0.262,-43.913,0.165,1.348,车中车厢内部窗户皮,-51.900,0.720,3.525,隧道,-60.054,0.835,3.491,隧道,
2025:06:09:40:09:099,3.274,267.403,1.531,-0.956,0.075,0.283,-43.662,0.157,1.349,车中车厢内部窗户皮,-51.013,0.732,3.522,隧道,-60.054,0.835,3.491,隧道,
2025:06:09:40:09:124,2.487,269.519,1.170,-0.947,0.085,0.311,-43.524,0.156,1.349,车中车厢内部窗户皮,-50.129,0.749,3.517,隧道,-60.054,0.835,3.491,隧道,
2025:06:09:40:09:148,1.656,271.886,0.749,-0.974,0.087,0.208,-43.983,0.196,1.344,车中车厢内部窗户皮,-53.693,1.061,3.422,隧道,-60.054,0.835,3.491,隧道,
2025:06:09:40:09:171,0.959,274.719,0.241,-0.972,0.090,0.216,-43.987,0.200,1.344,车中车厢内部窗户皮,-53.331,1.061,3.422,隧道,-60.054,0.835,3.491,隧道,
2025:06:09:40:09:196,0.893,277.636,359.934,-0.969,0.076,0.235,-43.944,0.178,1.347,车中车厢内部窗户皮,-52.756,0.865,3.481,隧道,-60.054,0.835,3.491,隧道,
2025:06:09:40:09:219,0.846,280.184,359.534,-0.968,0.073,0.240,-44.011,0.179,1.346,车中车厢内部窗户皮,-52.664,0.834,3.491,隧道,-60.054,0.835,3.491,隧道,
2025:06:09:40:09:245,0.758,281.750,359.049,-0.965,0.067,0.254,-43.906,0.163,1.348,车中车厢内部窗户皮,-52.163,0.734,3.521,隧道,-60.054,0.835,3.491,隧道,
2025:06:09:40:09:274,0.270,282.788,358.740,-0.955,0.073,0.287,-43.733,0.159,1.349,车中车厢内部窗户皮,-50.994,0.714,3.527,隧道,-60.054,0.835,3.491,隧道,
2025:06:09:40:09:300,0.242,283.111,359.104,-0.944,0.075,0.320,-43.602,0.151,1.349,车中车厢内部窗户皮,-50.041,0.665,3.534,隧道,-60.054,0.835,3.491,隧道,
2025:06:09:40:09:347,0.320,283.075,359.460,-0.945,0.069,0.320,-43.603,0.145,1.350,车中车厢内部窗户皮,-50.076,0.619,3.539,隧道,-60.054,0.835,3.491,隧道,
2025:06:09:40:09:376,0.330,282.574,359.977,-0.948,0.069,0.310,-43.628,0.147,1.350,车中车厢内部窗户皮,-50.328,0.633,3.538,隧道,-60.054,0.835,3.491,隧道,
2025:06:09:40:09:397,0.913,281.999,0.088,-0.953,0.056,0.299,-43.675,0.137,1.351,车中车厢内部窗户皮,-50.677,0.550,3.546,隧道,-60.054,0.835,3.491,隧道,
2025:06:09:40:09:419,1.687,281.180,359.819,-0.958,0.040,0.285,-43.738,0.122,1.352,车中车厢内部窗户皮,-51.143,0.434,3.557,隧道,-60.054,0.835,3.491,隧道,
2025:06:09:40:09:442,2.366,280.411,359.371,-0.962,0.025,0.272,-43.807,0.107,1.354,车中车厢内部窗户皮,-51.649,0.311,3.569,隧道,-60.054,0.835,3.491,隧道,
2025:06:09:40:09:467,2.881,279.659,358.938,-0.966,0.015,0.259,-43.875,0.097,1.354,车中车厢内部窗户皮,-52.150,0.225,3.578,隧道,-60.054,0.835,3.491,隧道,
2025:06:09:40:09:493,2.934,278.477,358.600,-0.971,0.012,0.239,-53.024,0.204,3.580,隧道,-52.473,0.218,3.579,隧道,-60.054,0.835,3.491,隧道,
2025:06:09:40:09:515,2.873,277.059,358.193,-0.980,-0.002,0.198,-55.382,0.049,3.595,隧道,-52.473,0.218,3.579,隧道,-60.054,0.835,3.491,隧道,
2025:06:09:40:09:537,2.580,275.952,357.736,-0.993,-0.108,-0.040,-58.992,-1.701,0.369,车中车内底板.001,-76.089,-3.569,-0.322,隧道,-70.423,-2.950,-0.093,道床,
2025:06:09:40:09:564,2.238,274.715,357.351,-0.987,-0.114,-0.116,-58.068,-1.701,-0.788,车中车内底板.001,-49.842,-0.749,0.182,84,-50.827,-0.863,0.066,71,
2025:06:09:40:09:589,1.785,273.451,357.589,-0.984,-0.099,-0.147,-59.245,-1.594,-1.445,车中车厢内部下部条纹,-60.304,-1.701,-1.603,车中车内底板.001,-49.944,-0.654,-0.059,84,
