TimeStamp,HeadRotX,HeadRotY,HeadRotZ,GazeDirX,GazeDirY,GazeDirZ,Hit1_X,Hit1_Y,Hit1_Z,Hit1_Name,Hit2_X,Hit2_Y,Hit2_Z,Hit2_Name,Hit3_X,Hit3_Y,Hit3_Z,Hit3_Name
2025:06:10:11:55:963,15.691,154.199,1.695,0.389,-0.141,-0.910,-40.546,-0.602,-3.541,隧道,-41.992,-0.077,-0.154,32,-41.466,-0.268,-1.386,车中车厢内部窗户皮,
2025:06:10:11:55:983,15.644,155.637,2.112,0.379,-0.114,-0.918,-40.607,-0.469,-3.554,隧道,-41.993,-0.051,-0.197,32,-41.504,-0.199,-1.381,车中车厢内部窗户皮,
2025:06:10:11:56:021,15.795,156.888,2.267,0.367,-0.100,-0.925,-40.658,-0.399,-3.561,隧道,-41.524,-0.162,-1.379,车中车厢内部窗户皮,-41.527,-0.203,-1.382,车中车厢内部窗户皮,
2025:06:10:11:56:048,15.768,155.858,2.282,0.400,-0.085,-0.913,-40.426,-0.331,-3.567,隧道,-41.944,-0.009,-0.105,32,-41.387,-0.127,-1.376,车中车厢内部窗户皮,
2025:06:10:11:56:071,15.619,154.829,2.086,0.420,-0.068,-0.905,-40.267,-0.255,-3.575,隧道,-41.289,-0.089,-1.374,车中车厢内部窗户皮,-41.387,-0.127,-1.376,车中车厢内部窗户皮,
2025:06:10:11:56:095,15.297,154.131,1.880,0.436,-0.051,-0.899,-40.195,-0.174,-3.583,隧道,-41.268,-0.047,-1.371,车中车厢内部窗户皮,-41.387,-0.127,-1.376,车中车厢内部窗户皮,
2025:06:10:11:56:117,14.808,152.986,1.684,0.453,-0.044,-0.891,-40.108,-0.138,-3.586,隧道,-41.235,-0.029,-1.370,车中车厢内部窗户皮,-41.387,-0.127,-1.376,车中车厢内部窗户皮,
2025:06:10:11:56:138,14.512,152.504,1.640,0.438,-0.054,-0.898,-40.194,-0.186,-3.582,隧道,-41.272,-0.054,-1.371,车中车厢内部窗户皮,-41.387,-0.127,-1.376,车中车厢内部窗户皮,
2025:06:10:11:56:166,14.268,152.870,1.787,0.434,-0.065,-0.899,-40.212,-0.242,-3.576,隧道,-41.274,-0.082,-1.373,车中车厢内部窗户皮,-41.387,-0.127,-1.376,车中车厢内部窗户皮,
2025:06:10:11:56:185,14.102,153.253,1.987,0.443,-0.074,-0.894,-40.150,-0.285,-3.572,隧道,-41.239,-0.104,-1.375,车中车厢内部窗户皮,-41.387,-0.127,-1.376,车中车厢内部窗户皮,
2025:06:10:11:56:206,13.948,153.925,2.090,0.432,-0.075,-0.899,-40.212,-0.292,-3.571,隧道,-41.269,-0.107,-1.375,车中车厢内部窗户皮,-41.387,-0.127,-1.376,车中车厢内部窗户皮,
2025:06:10:11:56:228,13.771,154.515,2.079,0.428,-0.081,-0.900,-40.235,-0.317,-3.569,隧道,-41.278,-0.120,-1.376,车中车厢内部窗户皮,-41.387,-0.127,-1.376,车中车厢内部窗户皮,
2025:06:10:11:56:248,13.594,155.444,2.025,0.418,-0.084,-0.904,-40.293,-0.329,-3.568,隧道,-41.307,-0.126,-1.376,车中车厢内部窗户皮,-41.387,-0.127,-1.376,车中车厢内部窗户皮,
2025:06:10:11:56:273,13.429,156.497,1.987,0.406,-0.087,-0.910,-40.369,-0.343,-3.566,隧道,-41.345,-0.133,-1.377,车中车厢内部窗户皮,-41.387,-0.127,-1.376,车中车厢内部窗户皮,
2025:06:10:11:56:295,13.357,157.309,1.772,0.384,-0.084,-0.919,-40.505,-0.321,-3.568,隧道,-41.422,-0.122,-1.376,车中车厢内部窗户皮,-41.387,-0.127,-1.376,车中车厢内部窗户皮,
2025:06:10:11:56:316,13.140,159.198,1.621,0.335,-0.058,-0.941,-40.789,-0.195,-3.581,隧道,-41.575,-0.058,-1.372,车中车厢内部窗户皮,-41.387,-0.127,-1.376,车中车厢内部窗户皮,
2025:06:10:11:56:338,13.003,162.131,1.608,0.266,-0.042,-0.963,-41.144,-0.112,-3.589,隧道,-41.758,-0.016,-1.369,车中车厢内部窗户皮,-41.387,-0.127,-1.376,车中车厢内部窗户皮,
2025:06:10:11:56:361,13.221,166.277,1.757,0.193,-0.044,-0.980,-41.561,-0.119,-3.588,隧道,-41.758,-0.016,-1.369,车中车厢内部窗户皮,-41.387,-0.127,-1.376,车中车厢内部窗户皮,
2025:06:10:11:56:386,13.319,171.048,1.792,0.128,-0.074,-0.989,-41.906,-0.250,-3.575,隧道,-41.758,-0.016,-1.369,车中车厢内部窗户皮,-41.387,-0.127,-1.376,车中车厢内部窗户皮,
2025:06:10:11:56:405,13.109,175.886,1.722,0.015,-0.114,-0.993,-42.452,-0.421,-3.559,隧道,-42.505,-0.015,-0.007,32,-41.387,-0.127,-1.376,车中车厢内部窗户皮,
2025:06:10:11:56:435,12.863,183.532,1.569,-0.125,-0.217,-0.968,-43.101,-0.824,-3.216,应急疏散平台左侧空气墙,-42.681,-0.099,0.019,32,-43.135,-0.882,-3.476,隧道,
